f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-3.7064,11.3485,6.5103,2.8844,-6.3883,-11.9881,-11.0612,12.4806,3.4544,8.8801,0
-3.2056,14.1052,6.8801,4.7951,-8.6747,-11.2587,-15.2364,10.6808,1.8334,6.1469,0
-1.9076,12.8355,6.8956,3.0468,-9.0468,-13.6905,-14.1675,11.3022,4.8336,5.5043,0
-6.5786,14.451,6.0068,1.1753,-11.256,-10.597,-14.1646,7.6769,4.379,8.1545,0
-2.7865,11.8149,6.6576,2.95,-9.4212,-9.3177,-14.3588,11.1083,3.7194,8.4259,0
-2.707,14.705,7.0856,5.0754,-9.7048,-11.6118,-11.1524,12.0321,2.3689,5.5229,0
-3.3189,14.2162,7.2558,3.4267,-7.7695,-8.7128,-12.9715,12.3973,1.4847,6.8391,0
-1.0498,13.1944,5.6884,1.9816,-11.9539,-11.4973,-13.8133,8.8769,3.0569,7.5956,0
-5.1254,15.8004,7.726,4.5056,-11.3062,-9.0384,-14.8954,12.3207,3.2912,7.0721,0
-5.5272,12.1788,7.8557,1.5372,-9.6246,-12.3709,-11.9852,9.1365,3.8619,7.1806,0
-4.809,14.3945,7.3505,2.1515,-11.8323,-13.2641,-12.733,8.6381,3.1765,5.847,0
-2.7451,13.0684,6.4656,4.0576,-9.8169,-9.8459,-12.5536,8.6819,4.1686,7.1609,0
-5.2888,13.1553,6.9009,2.758,-9.8187,-8.1731,-11.6348,9.017,3.9666,8.2356,0
-3.1836,15.1579,9.9782,4.4953,-9.9455,-8.7525,-13.0402,11.0211,2.5063,8.5873,0
-4.9914,15.82,7.7096,0.8608,-9.768,-13.4702,-12.3192,12.3131,2.1449,6.4275,0
-0.8326,12.7628,5.3715,5.1822,-7.3756,-10.3146,-11.7403,12.9975,1.9197,5.5142,0
-1.9175,16.049,7.8041,1.64,-7.3388,-11.1166,-13.7602,11.4988,5.3647,7.5231,0
-3.1415,14.2164,7.0251,3.797,-14.1138,-10.7651,-12.8955,9.2588,3.6129,5.9355,0
-1.1306,15.881,6.2611,2.7335,-10.4304,-10.9977,-12.965,9.8479,1.3375,7.1762,0
-2.8195,12.315,8.3029,2.0124,-9.9397,-9.0896,-13.3079,11.6674,2.2588,5.9475,0
-4.0726,12.4016,6.6947,0.6368,-11.0562,-10.7475,-13.6418,10.623,2.9408,6.9613,0
-2.452,12.5468,5.155,1.3967,-11.0502,-10.848,-14.4125,9.0411,2.3493,6.5143,0
-2.8713,12.6853,6.3403,1.5697,-10.3666,-11.5928,-12.3978,8.3065,2.494,6.6938,0
-3.488,17.561,7.4845,1.4537,-10.4626,-12.9845,-13.3784,9.7357,4.4065,5.4179,0
-3.9389,12.5681,9.5681,2.4779,-7.5706,-9.0989,-12.5344,11.5384,3.6241,3.3507,0
-4.1821,14.7892,6.8865,0.852,-10.398,-7.764,-11.3872,10.8923,4.4606,5.6924,0
-6.3196,12.1347,9.3042,2.5488,-10.6845,-10.7699,-10.4013,13.4242,6.3616,6.0036,0
-3.3204,11.2465,9.1752,1.2081,-9.9943,-11.9661,-14.1408,9.7294,2.1216,5.4335,0
-4.5862,14.7714,5.3025,3.2906,-8.4925,-11.09,-14.3344,10.6395,4.803,6.5333,0
-4.5606,14.2472,5.3064,3.9818,-9.7065,-10.7819,-14.5154,9.6553,3.8357,8.0856,0
-4.7198,14.209,3.8293,2.0828,-10.366,-11.6847,-14.6623,9.9836,3.4717,5.9612,0
-7.1211,10.3404,6.0495,3.6463,-14.4407,-11.0698,-14.0469,13.0678,2.4559,6.8167,0
-3.5519,10.3256,8.1121,3.2828,-9.557,-4.4308,-16.3837,13.5723,2.6023,6.6732,0
-3.8321,12.8851,6.1051,3.454,-12.5952,-9.1943,-13.8818,9.2902,2.3584,8.1279,0
-4.5668,14.0591,5.8634,4.0966,-9.2912,-7.5473,-13.5208,11.9883,3.1806,8.186,0
-4.842,14.6389,6.6678,2.8635,-10.1818,-9.9418,-13.4318,11.3074,5.4006,7.7204,0
-2.4601,12.8381,5.626,4.3927,-9.0054,-8.1112,-14.1635,10.641,0.5742,5.6535,0
-2.2689,12.8217,7.9205,2.674,-9.8334,-12.0417,-13.1297,6.4986,2.7531,3.7965,0
-1.9548,14.6875,7.6598,5.2413,-11.7428,-7.6991,-11.8592,10.6305,4.7369,4.5827,0
-5.0006,12.6085,6.1664,1.3749,-8.4848,-10.7084,-12.7287,10.1298,0.3025,6.6473,0
-6.6322,13.4185,4.9073,5.9407,-8.9524,-10.1615,-11.3619,9.7158,3.8487,6.5419,0
-3.3678,15.43,8.0586,3.3928,-12.8018,-11.7602,-13.4416,11.1253,1.3381,9.8597,0
-1.4892,14.4246,7.0679,2.6414,-11.7473,-10.2039,-12.8709,9.1226,3.5347,6.0093,0
-6.6255,12.2309,6.3394,5.7913,-9.4846,-12.3234,-12.5284,8.6643,4.6575,5.5355,0
-3.9043,15.5101,5.0291,0.8641,-11.1948,-8.7626,-15.5365,6.7371,2.3567,7.0698,0
-1.9634,12.8267,6.3427,4.6906,-13.1241,-10.9029,-12.9719,11.6591,2.2687,6.2938,0
-7.4963,12.5341,7.6401,1.4863,-10.231,-9.6499,-13.7713,11.241,1.5894,5.9323,0
-2.8485,13.7569,6.08,3.2961,-9.2475,-13.3951,-11.5189,10.4809,3.6717,8.038,0
-5.8213,12.4573,6.527,1.7841,-7.717,-11.6053,-14.0908,11.2919,1.2302,5.6487,0
-3.2876,13.0221,6.8197,2.1658,-12.5911,-9.8378,-10.6251,11.0129,3.3713,7.2813,0
-5.6678,16.0752,7.2633,5.4075,-11.419,-7.5931,-12.0948,11.8148,3.3845,5.8694,0
-1.963,13.732,4.0092,1.284,-10.5982,-9.8552,-13.3424,12.8137,0.1068,6.4576,0
-6.4908,14.661,6.8181,3.5892,-11.6153,-8.401,-11.6949,11.8606,2.8392,7.112,0
-4.8241,14.8048,9.434,4.5657,-11.4138,-9.778,-15.1972,11.8439,3.7094,3.4375,0
-5.5065,13.0967,6.5085,1.1455,-9.736,-9.943,-13.5489,9.8516,4.6065,8.7253,0
-4.4891,12.6032,7.6966,2.4227,-10.5285,-9.2107,-16.1215,12.9627,3.1425,5.6249,0
-3.8976,13.4651,4.363,5.2022,-10.2575,-9.6557,-11.8302,9.4535,3.7437,5.8407,0
-2.4936,10.3306,6.8112,2.0555,-9.671,-9.6151,-14.3189,9.917,2.8675,4.8972,0
-2.5008,12.9676,2.5993,2.3975,-11.8773,-12.7671,-15.1136,11.1494,5.0264,6.712,0
-4.6736,14.2053,6.2712,1.9179,-12.051,-12.9479,-13.8424,11.2224,2.8885,5.6182,0
-5.1824,14.4338,4.9841,4.1238,-11.8228,-11.4488,-15.4577,10.2332,4.4964,7.0156,0
-2.2962,14.3046,5.3043,2.4636,-11.4897,-8.3243,-15.0527,12.3258,4.3729,8.9866,0
-4.3783,14.5899,10.3823,2.0333,-12.622,-13.1402,-12.1884,8.1606,2.475,6.8981,0
-3.486,14.1596,7.2933,4.8781,-11.7479,-11.3357,-14.4165,12.2306,4.384,6.919,0
-1.9886,11.7544,9.4607,5.2446,-9.216,-7.6475,-15.7424,10.1986,1.9305,7.3244,0
-5.339,14.6577,9.0156,4.0026,-9.8938,-11.802,-14.5278,12.8597,4.2025,6.1836,0
-4.3907,10.4827,5.3535,5.8269,-12.2401,-10.0359,-11.7463,9.1029,3.3105,7.6491,0
-3.745,17.824,4.4569,4.5478,-10.5786,-9.1623,-12.5955,9.8856,3.3769,3.4553,0
-2.8589,13.9687,7.9178,4.5469,-9.768,-10.098,-14.5791,9.917,4.8136,8.3967,0
-4.121,13.5904,5.6029,4.7189,-9.3213,-7.4083,-14.575,10.4183,3.3806,7.2119,0
-4.0873,12.212,8.2819,4.0415,-11.6939,-8.287,-11.5022,11.1867,3.1528,7.0733,0
-5.0564,13.5665,3.7312,4.2744,-12.6617,-8.065,-13.7527,10.6678,2.0918,5.8101,0
-1.636,9.7897,8.8753,3.4668,-12.13,-11.9331,-10.7429,9.567,1.3034,7.9481,0
-3.256,12.1145,7.2848,1.4211,-8.6682,-8.7281,-12.4595,11.5278,5.6752,6.2417,0
-5.5366,14.1956,10.0889,1.4376,-10.8616,-9.6955,-13.3383,9.5118,4.7162,9.7222,0
-3.4696,12.1653,4.6364,3.3467,-8.6636,-9.6074,-13.2611,10.1014,1.3952,7.4943,0
-2.3931,11.2028,9.3446,3.8209,-8.22,-12.3334,-15.3062,10.7618,3.7876,8.9367,0
-2.7047,13.1574,5.4203,4.8048,-11.7665,-7.8775,-13.6841,13.3712,4.0518,6.0367,0
-4.5429,13.0101,7.6023,3.0755,-11.2102,-10.5686,-13.1396,7.7922,3.7207,4.7726,0
-5.4938,10.9904,4.269,0.9266,-11.383,-7.3903,-14.0463,11.2519,3.6342,6.4388,0
-3.88,11.7285,9.1362,5.6705,-12.8434,-11.8562,-13.6772,9.5385,3.7924,5.1498,0
-0.5162,15.3073,7.2787,4.5002,-8.6606,-11.1661,-14.4818,11.1025,4.3259,6.4508,0
-6.1293,12.3172,6.8489,2.8463,-7.3606,-12.3991,-12.4991,13.219,6.4406,5.6356,0
-3.0267,14.3761,7.253,2.8115,-9.6655,-14.1185,-12.2344,11.1746,2.6997,9.3125,0
-4.7762,12.9168,9.9471,1.7117,-11.1446,-10.5407,-11.9964,11.297,1.0945,5.4439,0
-4.6748,13.4056,7.5986,3.5871,-12.9835,-8.7243,-12.8786,13.0621,3.6997,7.8942,0
-3.064,15.5408,7.7432,2.8129,-6.9108,-8.9866,-12.3969,9.0708,1.101,6.6813,0
-3.5455,12.6002,7.1713,5.3427,-9.2763,-12.0317,-13.4248,9.7778,2.4519,5.6218,0
-4.4803,11.6387,6.7683,2.1188,-14.7136,-7.2407,-11.6243,10.4208,3.0617,4.4847,0
-1.2202,16.3674,7.1949,4.4951,-10.0565,-12.3253,-13.8752,11.1832,2.3516,5.9142,0
-3.9009,13.4001,7.0382,1.3688,-11.395,-12.247,-11.7908,7.8268,4.7638,8.3217,0
-4.2171,9.6167,6.4179,2.8635,-11.8353,-11.093,-10.9622,11.9827,1.6466,3.8458,0
-4.2543,13.2012,7.7041,2.1568,-9.5522,-7.4174,-12.0342,10.9132,2.7587,5.7072,0
-1.9928,12.5805,7.0277,3.0366,-11.0721,-12.3789,-12.773,10.8938,3.7838,5.4418,0
-1.9326,12.2063,9.5279,0.3383,-9.6673,-9.607,-14.4508,11.6219,4.9527,2.9169,0
-3.0097,9.7815,5.5113,5.4035,-11.1921,-12.081,-13.5544,14.0871,0.2859,4.6652,0
-1.5176,16.308,6.8047,1.1012,-7.1757,-7.9285,-12.2391,9.7667,2.9599,6.0016,0
-3.2675,15.6979,8.2789,1.3437,-8.2547,-9.8505,-12.2269,13.1851,1.3661,6.1884,0
-4.561,11.1696,7.4799,6.7271,-13.0796,-10.3686,-12.2967,11.1699,2.8638,4.2934,0
-3.4146,12.3863,3.6749,4.7516,-8.8819,-10.2427,-12.9139,12.5968,3.37,7.5982,0
-4.21,15.4894,7.441,3.2508,-12.2245,-9.8897,-14.5054,10.0279,1.8104,4.6428,0
-0.5766,15.5184,9.8404,1.1254,-10.2126,-12.2604,-14.301,9.6081,4.8928,5.6478,0
-2.1612,14.4276,10.4153,0.7406,-8.4306,-8.6005,-14.7176,12.496,3.5377,5.901,0
-4.9997,12.4428,10.0345,2.9608,-9.1462,-11.5065,-14.4273,12.6083,1.0091,5.6194,0
-3.7128,13.6885,6.6912,3.5535,-9.2802,-9.2182,-14.7362,10.5591,4.8256,7.5841,0
-5.8231,14.0486,3.9925,3.0302,-7.4728,-11.742,-14.509,12.1313,0.7192,5.293,0
-2.8691,12.57,6.6059,4.076,-9.6871,-9.9199,-13.7662,11.5404,2.8479,6.9289,0
-4.5092,13.2476,5.4749,2.9072,-11.5359,-11.9912,-12.8695,11.3044,4.2078,5.5955,0
-3.1517,14.3476,7.627,1.7213,-10.0954,-9.774,-13.2467,7.8556,3.2742,9.561,0
-4.3039,12.4293,7.5198,3.4283,-8.5303,-12.207,-12.1604,11.8709,2.8202,6.7502,0
-2.2196,14.8299,5.2453,4.19,-10.4165,-10.2109,-13.1477,10.7599,4.821,6.1166,0
-5.4431,12.9311,7.2279,4.8036,-9.4148,-11.596,-9.5297,11.3824,4.9465,6.0146,0
-2.9638,14.7806,8.7871,4.5458,-9.0111,-10.7928,-14.1151,11.4842,4.4331,5.9081,0
-2.166,15.7004,5.5853,1.7044,-10.53,-9.8587,-14.0443,13.0136,3.6696,6.3013,0
-5.9177,11.5477,7.3813,-0.2391,-8.8005,-10.5574,-8.3929,14.4472,2.7613,6.0827,0
-2.2704,16.0762,4.5028,0.2802,-11.2525,-9.4461,-12.5122,12.5899,1.2339,2.768,0
-2.4768,12.2791,3.9321,3.1774,-9.1297,-10.5033,-13.9443,10.7462,2.4776,4.2201,0
-4.8358,14.3033,7.4423,3.2118,-11.8122,-10.5924,-16.5231,11.253,5.1767,4.031,0
-4.6427,14.0151,8.8391,2.2874,-11.3578,-13.2735,-13.1023,14.0484,3.4495,6.2088,0
-3.2807,13.5048,5.7403,4.1947,-9.9808,-10.2937,-14.7205,12.9405,4.0305,5.4128,0
-2.2611,12.7751,5.7868,1.8202,-12.976,-9.6129,-16.0042,9.1426,-0.0799,6.1131,0
-3.9893,13.0314,5.396,1.2014,-9.6229,-11.146,-12.783,9.6574,3.305,8.1971,0
-2.8845,12.9028,7.3456,2.5988,-10.3076,-10.8086,-13.504,11.3034,1.5434,4.7184,0
-5.8466,11.121,5.1339,3.1989,-11.6586,-9.5497,-13.2054,8.0325,4.0159,7.4584,0
-5.2546,14.1517,5.6751,3.1063,-12.2162,-13.0098,-13.8317,10.7997,2.4369,4.4661,0
-4.3636,13.9254,6.8925,3.2335,-11.3246,-8.5626,-15.0218,11.7166,4.8063,6.9635,0
-4.0676,12.729,8.5139,0.8253,-11.7746,-10.9165,-11.401,11.5549,1.5814,5.7767,0
-4.6853,12.4567,8.4282,0.9021,-7.9063,-9.0778,-11.6212,10.2909,2.8085,4.0924,0
-4.5508,14.2619,8.9039,1.299,-10.8677,-10.5471,-15.3512,11.8723,1.9475,5.9491,0
-4.4417,12.3374,6.9493,2.6363,-10.8772,-11.4129,-12.7782,13.4657,3.2433,7.7364,0
-5.8491,13.7581,5.3138,0.7444,-11.4285,-8.5323,-11.8325,11.3498,0.7344,5.9478,0
-3.3112,13.7847,4.1941,1.6243,-10.4156,-9.5157,-16.5517,10.7421,3.248,7.5166,0
-2.7245,14.3953,5.7599,0.0978,-10.909,-8.8177,-11.1673,12.0511,3.6775,6.8116,0
-4.598,13.3263,9.4634,1.5459,-7.8973,-10.8032,-11.2693,8.8751,3.9123,5.137,0
-5.8867,13.8492,8.474,1.6923,-12.568,-10.4579,-13.3886,11.8078,4.4578,6.1531,0
-0.9805,13.8578,6.4402,0.5424,-10.7134,-10.8247,-11.817,11.679,1.2644,6.5006,0
-2.7565,15.8135,8.2911,4.101,-10.2293,-9.7377,-11.3832,8.9861,2.5093,5.0833,0
-3.1951,15.3668,6.0644,-0.6257,-10.9378,-8.95,-12.451,11.6276,2.6135,4.3236,0
-2.9909,12.27,10.236,3.8155,-11.1904,-11.2372,-13.3969,10.626,4.7087,6.5218,0
-4.8612,16.3571,7.0338,4.113,-11.2318,-9.7755,-12.7908,8.1508,6.0564,8.1781,0
-4.3596,11.868,7.4812,3.0898,-9.7859,-10.0328,-12.4981,13.1562,3.8856,4.6677,0
-1.72,15.9824,11.6879,1.2745,-9.9551,-13.4433,-12.4278,10.163,5.9186,5.0803,0
-6.2976,12.8145,3.9966,4.0864,-13.4171,-10.2775,-16.3742,10.5048,5.4985,6.7831,0
-5.059,13.4746,6.9868,3.6687,-12.3697,-9.4313,-17.3141,10.0405,2.301,7.1922,0
-3.7299,11.4131,5.4823,3.2578,-10.438,-11.1889,-13.9787,12.0295,2.2569,6.11,0
-0.5089,11.3859,4.1821,4.1351,-11.3374,-10.7975,-14.4292,10.5956,5.4313,7.4454,0
-2.4705,11.3971,5.2331,-1.2989,-11.5335,-8.8851,-12.4821,10.653,3.0,5.2088,0
-3.4567,14.6702,4.536,3.4092,-8.9208,-10.9428,-12.2064,15.2073,2.8769,6.8321,0
-4.8709,13.7933,7.6502,3.252,-11.849,-10.0106,-11.0642,11.6582,4.4764,5.8867,0
-2.6389,13.9403,5.5335,3.4375,-11.807,-11.2695,-12.9735,11.4312,1.2496,7.8232,0
-2.9058,12.4643,4.6534,2.7424,-10.9884,-10.1505,-13.8022,7.9741,2.4509,5.7837,0
-2.8133,12.4741,9.4778,0.0923,-8.3527,-10.6566,-11.9681,11.105,4.7428,5.6611,0
-5.4117,15.6522,6.7896,3.2921,-8.4673,-11.8681,-12.3643,10.1004,2.8352,6.3506,0
-6.0141,12.3532,8.9864,4.289,-10.4134,-9.9555,-13.6989,13.0202,2.7329,6.5899,0
-2.0448,12.3554,9.298,0.6641,-7.875,-10.8792,-13.6215,8.1503,2.3513,4.6825,0
-4.6753,13.3155,8.3965,3.2712,-9.8579,-11.9634,-14.5786,13.6834,1.9306,8.7265,0
-4.1284,13.5249,8.5654,4.8676,-10.4857,-10.9025,-13.3414,11.4922,4.3704,6.2485,0
-2.8355,15.979,7.5318,3.4272,-12.5978,-14.2663,-12.6749,10.843,2.2613,6.6075,0
-3.8544,15.2131,7.089,1.8394,-8.8342,-10.6459,-12.4677,10.2692,2.0587,6.3684,0
-3.7446,14.2412,6.5568,0.2052,-10.9686,-9.1294,-13.7036,10.6157,4.513,5.1742,0
-6.078,13.2805,6.2336,1.5104,-10.5825,-9.5829,-13.2714,11.4458,5.7536,5.7279,0
-3.3463,12.7576,5.6903,2.0824,-11.0376,-9.781,-9.7339,9.9112,2.4085,6.1475,0
-3.1701,13.9168,8.886,-0.6798,-13.8998,-11.064,-11.6115,8.6368,-1.478,7.0989,0
-3.3983,11.8861,5.4815,1.5051,-10.1536,-11.2596,-12.5164,6.7033,1.7482,4.5531,0
-4.1483,12.7144,8.1566,0.1707,-10.2512,-9.4827,-10.4725,10.2626,3.5201,3.5364,0
-7.3517,14.7886,6.9515,4.7275,-12.3795,-9.5403,-10.4543,11.6148,3.4483,6.255,0
-6.1201,15.5548,6.0435,3.7165,-12.664,-12.0894,-11.1049,10.4643,5.2134,6.1248,0
-6.5266,14.8595,6.075,4.0078,-10.2816,-12.6348,-13.011,14.2796,3.7729,6.1559,0
-2.1508,13.8374,7.2741,1.3223,-9.9687,-8.767,-14.5116,13.122,2.8959,4.9105,0
-2.2673,13.0912,8.0991,2.5221,-10.4092,-9.5798,-12.8211,7.992,1.3516,7.6363,0
-3.962,12.7358,4.922,1.3402,-13.3521,-10.4721,-14.1551,9.5354,2.9313,6.7881,0
-0.624,11.2536,8.6989,4.4194,-11.4881,-10.0153,-13.9439,11.2638,5.2971,7.1506,0
-3.0009,12.876,4.7337,2.6471,-8.5095,-12.6109,-14.8401,11.1747,1.5565,5.0534,0
-4.3992,11.473,5.4986,4.0149,-12.2805,-12.717,-14.2025,12.0832,2.7381,5.5453,0
-3.6973,10.9029,7.7019,3.5349,-10.9334,-8.8113,-14.9487,12.6771,3.2652,5.7373,0
-3.7936,13.3605,8.7902,1.3447,-11.4632,-8.7657,-14.1508,12.3361,5.5826,5.6395,0
-2.7418,11.7909,8.0919,3.2589,-9.6099,-11.2885,-15.7491,11.7402,-0.0617,5.7662,0
-2.352,13.8093,9.8823,4.4974,-11.3003,-10.2792,-13.3285,8.612,1.6229,5.401,0
-6.8181,13.5927,6.5862,0.4504,-9.7131,-9.2464,-12.9169,10.4992,3.9206,7.2625,0
-3.3027,12.2845,7.3747,4.753,-11.2144,-7.1733,-14.0459,11.0339,2.0247,6.5771,0
-6.3771,12.7024,5.3216,3.1628,-8.8278,-9.3512,-16.815,14.0484,3.4764,5.0774,0
-3.5281,13.7857,5.9595,3.2566,-11.2306,-10.9267,-14.2869,8.8363,3.2522,7.1201,0
-2.9915,14.7513,7.4463,2.1607,-9.0599,-12.3564,-14.6085,9.539,4.6535,7.6564,0
-3.0328,15.1293,5.6409,3.4826,-10.5072,-9.0498,-13.4303,10.4079,3.8448,7.5564,0
-4.7663,13.4298,5.3722,-0.7873,-10.0188,-9.4068,-12.8644,8.0609,2.5072,2.9147,0
-1.7092,11.8923,8.8429,4.3786,-11.6703,-12.0193,-12.7319,9.7188,3.1872,5.5179,0
-6.4355,10.1757,7.2998,2.1174,-11.1491,-9.2764,-11.4973,10.5765,2.5226,6.9924,0
-5.7992,13.8562,7.7876,3.9801,-13.2246,-11.4622,-14.5749,11.1351,3.7546,8.4872,0
-4.5062,12.7751,8.6843,3.4046,-8.418,-9.8871,-14.9932,8.9856,0.7062,7.2353,0
-1.9809,16.2955,8.2245,4.704,-11.1895,-12.0548,-11.9824,11.6118,3.1946,6.8232,0
-3.279,15.4472,8.9023,3.7761,-9.0507,-9.5491,-13.9492,12.1201,0.9417,7.823,0
-5.5556,13.9501,5.6921,3.7898,-10.3703,-12.7123,-12.6264,10.1184,4.3552,6.2442,0
-3.1707,12.0851,6.0758,2.2718,-9.0344,-7.8041,-14.4652,12.6006,-0.2211,4.4509,0
-5.202,11.4927,4.5844,3.5793,-10.6405,-9.7511,-12.2218,11.3837,4.0201,6.1379,0
-5.5443,15.1082,6.0762,1.5564,-10.5863,-11.6894,-13.8836,11.5014,3.556,4.8954,0
-4.4954,15.1329,7.7044,6.0724,-8.5492,-8.6037,-15.3393,12.1311,2.9538,5.4157,0
-3.5118,14.9392,7.7111,1.642,-9.2058,-11.2765,-12.9325,10.5303,2.7052,7.3915,0
-5.3241,16.4392,4.2282,2.0633,-9.7641,-9.4437,-13.4082,10.8992,3.6493,5.8956,0
-1.674,14.7805,8.2691,1.5105,-10.4385,-10.7709,-14.7659,11.5255,2.227,7.2253,0
-5.3691,16.1,5.6153,3.2887,-9.1317,-11.1761,-11.9788,9.1415,5.2116,6.2634,0
-4.6584,13.0727,8.1732,2.0831,-11.4435,-10.6525,-15.0229,13.7161,2.1839,7.4896,0
-3.4496,12.0446,6.9509,4.1358,-10.6018,-8.5305,-11.7252,12.3637,2.344,4.6224,0
-4.6842,13.8158,7.7785,-0.2976,-10.3316,-10.083,-13.6738,12.9222,3.6661,8.2075,0
-4.0877,14.9276,9.4124,4.9273,-11.9577,-10.7007,-13.7752,11.7192,4.063,4.9838,0
-3.662,10.4915,9.1227,2.1912,-10.2356,-10.7846,-11.5385,6.729,3.0085,6.0834,0
-4.4443,16.1108,5.6288,4.1174,-9.7851,-8.4279,-14.2583,9.8858,4.6776,6.8802,0
-6.0812,12.7125,7.5394,4.2164,-11.3383,-14.6915,-12.4727,9.1548,0.0074,1.9937,0
-2.5428,13.7144,6.6213,5.0433,-9.3635,-7.8957,-15.3466,10.9335,0.6084,5.8981,0
-4.1367,14.4613,7.0282,3.8949,-9.2643,-7.0878,-13.7304,9.5738,3.4026,5.0388,0
-1.5409,13.0966,6.1115,2.2528,-9.2418,-10.5568,-14.22,13.4833,1.7492,6.2955,0
-2.7853,11.0744,7.6802,1.3771,-9.0853,-11.7641,-12.2183,12.644,4.3256,6.6192,0
-4.1107,12.6568,9.1664,1.9105,-11.875,-9.3221,-14.4517,9.5602,0.868,5.5178,0
-3.8879,13.8861,8.3868,3.7501,-10.6057,-10.6175,-12.4923,12.8941,3.2229,5.5385,0
-5.2531,11.3536,7.9592,3.8267,-9.4534,-10.5132,-11.1471,10.2591,4.4664,6.1841,0
-4.6763,14.4102,7.5743,3.4952,-10.1975,-10.377,-9.6749,12.7617,4.1177,6.4099,0
-2.2531,14.2984,6.9991,2.5044,-10.4408,-15.0758,-12.9416,10.2526,5.4225,6.2712,0
-5.5472,13.4466,5.3906,3.6699,-9.883,-8.8834,-14.4438,11.0363,0.9859,7.2944,0
-2.9855,14.2651,6.9622,3.5819,-7.9129,-10.7478,-13.0495,9.3561,1.7311,6.3889,0
-2.1079,13.137,6.6059,2.3494,-11.1216,-9.8777,-15.5034,12.9067,2.0353,7.325,0
-5.6688,14.5247,7.9677,3.5361,-11.8111,-9.9458,-15.0321,10.6061,4.5776,7.4372,0
-3.741,12.0592,7.9282,2.9888,-13.7999,-9.1462,-13.2938,12.789,1.3905,1.4771,0
-3.3452,13.9588,4.4238,1.492,-6.1866,-10.7786,-12.1611,10.0093,-0.102,5.9868,0
-4.1622,12.9216,6.7879,3.3562,-10.5446,-12.2162,-12.5282,8.0612,-0.0421,7.3509,0
-3.0033,13.4353,4.8666,1.8979,-10.7136,-12.714,-14.366,11.9638,5.1744,5.613,0
-2.6291,10.6503,7.949,1.7538,-9.8584,-10.6918,-11.2769,9.6736,3.9749,5.8229,0
-4.0013,13.2456,5.6913,2.9386,-10.4134,-9.9583,-13.1307,12.1823,4.4187,4.6662,0
-2.4606,11.7419,7.8416,3.8894,-13.1864,-10.1807,-13.9602,9.8471,5.0597,5.2617,0
-4.9734,13.635,7.9882,2.7473,-8.5699,-9.5237,-16.5248,10.1911,2.1907,6.9612,0
-7.701,17.3449,7.7564,3.1831,-8.5471,-6.8047,-11.9514,12.4085,3.2295,6.0299,0
-4.4775,12.2823,5.9293,0.9339,-10.4332,-12.8472,-12.9711,10.9308,3.2539,5.459,0
0.8515,15.5616,5.093,3.3091,-11.2315,-11.8419,-15.2676,11.6336,2.0114,7.6939,0
-2.2731,15.5823,5.6812,3.6728,-9.3708,-11.0314,-14.4151,13.3996,3.3747,7.1961,0
-4.9969,11.6925,6.1056,2.7737,-11.9158,-10.3349,-15.7902,9.3052,4.0398,7.1479,0
-4.3516,11.9948,5.4187,2.3999,-9.3527,-8.9278,-14.0023,9.255,3.4352,5.0069,0
-4.5412,15.5093,8.2005,3.1967,-12.2273,-10.0031,-11.6635,10.4218,5.0601,8.1813,0
-1.2682,13.9793,7.8409,5.081,-9.6483,-11.072,-13.9303,11.3431,1.0976,6.0273,0
-2.119,10.2345,9.2615,4.6433,-11.0091,-9.5051,-13.2528,12.8303,4.5075,4.1421,0
-2.8829,13.213,7.0841,1.8675,-7.6972,-8.7601,-14.3671,8.9834,2.4549,6.8939,0
-3.4035,15.4011,8.1447,4.4141,-9.8292,-12.4041,-13.551,12.5754,2.9562,6.9968,0
-4.2419,11.9767,6.7748,3.4233,-11.303,-10.6737,-14.6667,12.6642,2.5918,8.4213,0
-1.4707,13.3999,5.4471,-0.1691,-12.5275,-12.3809,-11.1898,11.159,3.6179,2.9115,0
-5.5607,14.852,7.39,2.7389,-9.4722,-7.8665,-13.5891,11.0893,3.3223,9.8303,0
-6.9128,14.5463,6.7876,3.8099,-11.3055,-10.3936,-12.1904,15.6546,4.2455,4.9701,0
-4.3994,12.8413,4.2664,2.4646,-9.2202,-12.2315,-11.6848,11.7169,1.9321,6.0299,0
-1.3663,14.6218,6.973,2.6032,-10.2045,-11.0878,-16.4146,14.0486,3.2664,6.8394,0
-3.8507,12.4188,6.6809,0.5607,-6.9038,-12.1719,-14.8054,10.3249,4.9656,6.2639,0
-5.618,15.4029,8.0563,3.7674,-9.2458,-6.7286,-9.9798,9.9552,5.4693,6.8169,0
-3.0152,10.983,6.7042,1.7405,-9.0774,-8.7135,-16.3692,10.9522,4.7162,5.9622,0
-2.6702,14.0482,7.4723,2.5528,-12.1443,-12.0025,-12.1935,11.0145,2.8257,5.6063,0
-4.2216,15.0918,6.457,0.9482,-9.204,-10.6275,-13.2104,13.3967,3.0026,6.676,0
-5.5322,13.1919,7.8741,0.6267,-10.0182,-10.169,-13.1956,12.541,3.5351,8.4593,0
-5.2542,13.7253,7.0865,1.3559,-8.885,-6.8332,-13.283,11.7428,3.1602,5.1718,0
-6.4949,12.4628,4.8719,5.5159,-10.4921,-10.839,-11.9238,9.3027,1.8832,6.3443,0
